,steps,heart_rate,raw_intensity,feeling_rate,time_of_day
2492,96,91.82,34.42,2,5
2493,75,101.89,27.08,2,6
2494,0,80.0,36.4,2,6
2495,0,114.5,17.0,2,2
2496,1260,90.45,56.55,2,2
2497,458,83.32,35.92,2,2
2498,491,86.19,42.42,2,3
2499,624,89.78,49.47,2,3
2500,612,87.0,51.97,2,3
2501,2487,94.48,69.92,2,3
2502,170,99.06,30.68,2,4
2503,425,110.68,33.27,2,4
2504,2113,83.33,61.1,2,4
2505,1245,94.6,44.57,2,4
2506,0,86.43,26.68,2,5
2507,62,103.31,21.23,2,5
2508,0,92.2,23.45,2,5
2509,0,80.0,29.35,2,5
2510,15,104.0,25.6,2,6
2511,0,116.5,23.5,2,6
2512,680,115.5,104.27,3,2
2513,1130,85.67,52.55,3,2
2514,802,89.21,52.38,3,2
2515,1153,87.23,54.23,3,3
2516,810,85.05,44.0,3,3
2517,34,80.0,24.72,3,3
2518,2247,86.0,74.22,3,3
2519,0,89.08,33.1,3,4
2520,29,91.35,37.24,3,4
2521,0,81.07,43.93,3,4
2522,1320,88.0,66.78,3,4
2523,14,82.07,24.5,3,5
2524,59,81.32,40.5,3,5
2525,11,81.76,39.28,3,5
2526,45,81.89,45.62,2,5
2527,20,95.24,21.94,2,6
2528,0,115.0,31.6,2,6
2529,0,112.0,16.33,2,2
2530,1242,96.89,67.84,2,2
2531,1382,85.0,60.17,2,2
2532,240,83.33,36.63,2,2
2533,1484,90.29,63.43,2,3
2534,903,85.86,49.83,2,3
2535,1947,83.49,57.17,2,3
2536,525,103.77,37.62,2,3
2537,0,119.38,25.88,2,4
2538,0,83.4,44.13,2,4
2539,117,86.23,54.75,2,4
2540,1300,88.46,57.97,2,4
2541,16,82.76,48.23,2,5
2542,11,84.61,48.05,2,5
2543,51,88.11,45.43,2,5
2544,2225,96.67,62.07,2,5
2545,0,102.5,23.25,2,6
2546,0,112.0,14.0,2,6
2547,0,112.0,20.0,2,1
2548,0,112.0,25.0,2,2
2549,0,112.0,36.67,2,2
2550,0,112.0,23.73,2,2
2551,169,100.82,63.82,2,3
2552,1477,85.76,60.0,2,3
2553,417,85.81,57.73,2,3
2554,1952,89.9,66.95,2,3
2555,17,81.36,18.14,2,4
2556,77,90.96,33.85,2,4
2557,2677,87.11,79.38,2,4
2558,1896,98.87,50.88,2,4
2559,240,104.21,45.19,2,5
2560,1276,85.94,52.46,2,5
2561,0,80.53,25.7,2,5
2562,62,92.29,22.35,2,5
2563,12,93.46,24.15,2,6
2564,3908,92.0,90.33,2,6
2565,0,112.0,1.5,2,6
2566,0,112.0,23.0,2,2
2567,0,112.0,52.0,2,2
2568,0,112.0,9.5,2,3
2569,0,112.0,11.5,2,3
2570,0,112.0,12.0,2,3
2571,11,86.64,46.35,2,3
2572,42,82.38,48.93,2,4
2573,0,105.91,23.69,2,4
2574,0,112.0,11.33,2,4
2575,1061,86.77,52.25,2,4
2576,805,88.89,59.5,2,5
2577,47,104.46,32.5,2,5
2578,0,83.43,28.92,2,5
2579,34,93.31,25.8,2,5
2580,13,80.52,31.47,2,6
2581,0,82.33,12.78,2,6
2582,0,112.0,5.33,2,6
2583,0,112.0,25.5,1,2
2584,0,112.0,11.0,1,2
2585,0,112.0,42.2,1,2
2586,0,80.7,39.7,1,3
2587,102,85.42,46.07,1,3
2588,41,83.65,49.08,1,3
2589,94,87.02,43.63,1,3
2590,26,82.95,37.17,1,4
2591,883,84.54,61.67,1,4
2592,931,83.02,40.43,1,4
2593,2493,85.68,79.45,1,4
2594,1912,83.03,64.95,1,5
2595,1283,81.13,43.1,1,5
2596,2934,82.93,78.47,1,5
2597,28,112.0,17.32,1,5
2598,0,82.0,41.62,1,6
2599,0,114.0,13.8,1,6
2600,0,112.0,23.5,2,2
2601,0,112.0,16.0,2,2
2602,43,101.5,46.73,2,2
2603,179,86.13,53.48,2,3
2604,33,81.55,49.07,2,3
2605,1156,90.06,55.12,2,3
2606,1408,84.13,50.93,2,3
2607,158,85.96,39.13,2,4
2608,183,91.81,48.37,2,4
2609,92,83.92,48.58,2,4
2610,1658,85.29,59.12,2,4
2611,1902,82.74,53.15,2,5
2612,1269,91.88,49.75,2,5
2613,1735,88.72,62.92,2,5
2614,1544,103.33,53.64,2,5
2615,0,112.0,9.0,2,6
2616,0,112.0,6.75,2,6
2617,0,112.0,24.0,2,6
2618,0,112.0,23.5,2,2
2619,0,112.0,23.0,2,2
2620,0,112.0,22.0,2,2
2621,0,112.0,46.0,2,2
2622,0,112.0,23.0,2,3
2623,0,112.0,24.0,2,3
2624,0,112.0,20.11,2,3
2625,0,112.0,24.0,2,3
2626,0,112.0,20.0,2,4
2627,812,109.56,72.17,2,4
2628,1399,82.86,55.17,2,4
2629,87,84.29,35.05,2,5
2630,0,80.0,43.77,2,5
2631,413,81.11,45.72,2,5
2632,2810,82.21,74.63,2,5
2633,529,104.0,80.77,2,6
2634,0,117.0,13.25,2,6
2635,0,112.0,19.0,2,2
2636,0,112.0,22.5,2,2
2637,0,112.0,19.17,2,2
2638,0,112.0,23.44,2,2
2639,0,112.0,19.67,2,3
2640,0,112.0,20.0,2,3
2641,829,94.38,72.6,2,3
2642,1132,86.42,57.62,2,3
2643,52,85.81,38.56,2,4
2644,1922,89.23,63.32,2,4
2645,2119,85.28,60.75,2,4
2646,1203,87.74,58.23,1,4
2647,2593,90.67,68.37,1,5
2648,981,84.06,46.71,1,5
2649,0,96.23,32.63,1,5
2650,0,92.17,36.0,1,5
2651,0,109.21,26.0,1,6
2652,0,112.23,22.54,1,6
2653,0,112.0,2.0,1,6
2654,0,112.0,7.0,1,2
2655,0,112.0,14.25,1,2
2656,77,88.62,52.82,1,3
2657,952,87.15,61.62,1,3
2658,759,83.33,47.42,1,3
2659,1572,92.12,57.67,1,3
2660,935,85.68,47.05,1,4
2661,12,82.61,44.73,1,4
2662,92,103.85,33.37,1,4
2663,39,103.45,27.51,1,4
2664,114,85.88,41.03,1,5
2665,0,81.87,42.13,1,5
2666,0,93.06,19.43,1,5
2667,0,110.96,17.13,1,5
2668,448,98.29,39.76,1,6
2669,0,81.52,16.5,1,6
2670,0,112.0,2.0,1,6
2671,0,112.0,23.0,1,2
2672,0,112.0,51.0,1,2
2673,0,112.0,8.0,1,3
2674,0,112.0,12.0,1,3
2675,1490,92.39,59.25,1,3
2676,1561,87.06,50.25,1,3
2677,0,114.31,14.08,1,4
2678,0,117.27,21.55,1,4
2679,11,110.6,35.27,1,4
2680,0,85.33,37.45,1,4
2681,82,109.65,26.8,1,5
2682,24,86.93,41.3,1,5
2683,3106,84.7,84.1,1,5
2684,2576,92.12,72.35,1,5
2685,0,112.0,8.29,1,6
2686,0,112.0,4.5,1,6
2687,0,115.0,6.33,2,6
2688,0,112.0,50.0,2,2
2689,0,112.0,13.0,2,3
2690,0,112.0,6.5,2,3
2691,0,112.0,2.0,2,3
2692,1714,92.04,60.96,2,3
2693,688,82.88,44.82,2,4
2694,1429,82.46,61.03,2,4
2695,1855,92.63,66.37,2,4
2696,2897,87.14,77.85,2,4
2697,1560,87.04,53.83,1,5
2698,964,92.8,78.55,1,5
2699,0,112.0,58.0,1,5
2700,0,112.0,2.0,1,5
2701,0,112.0,2.0,1,6
2702,0,112.0,5.5,1,6
2703,0,112.0,55.0,1,2
2704,117,102.69,39.36,1,3
2705,196,104.59,32.91,1,3
2706,10,94.81,42.43,1,3
2707,36,101.85,21.36,1,3
2708,16,102.55,18.35,1,4
2709,0,116.0,15.94,1,4
2710,0,115.88,22.25,1,4
2711,3040,103.74,79.53,1,4
2712,882,92.74,31.98,1,5
2713,2107,84.19,60.12,1,5
2714,647,81.38,53.44,1,5
2715,18,96.47,16.86,1,5
2716,0,98.34,25.95,1,6
2717,12,84.8,32.27,1,6
2718,0,112.0,18.0,1,2
2719,0,112.0,19.0,1,2
2720,22,92.04,25.64,1,2
2721,271,89.55,32.72,1,3
2722,2588,91.73,79.87,1,3
2723,1714,88.0,72.33,1,3
2724,2653,88.92,67.12,1,3
2725,164,84.36,46.13,1,4
2726,353,89.81,39.53,1,4
2727,841,89.0,41.65,1,4
2728,589,84.48,46.5,1,4
2729,1380,83.24,43.08,2,5
2730,579,96.0,87.64,2,5
2731,0,112.0,26.5,2,5
2732,0,122.0,20.0,2,6
2733,17,108.0,56.11,2,2
2734,365,84.33,46.65,2,2
2735,0,81.13,22.32,2,2
2736,89,85.02,42.55,2,3
2737,665,87.02,50.78,2,3
2738,898,90.26,48.9,2,3
2739,792,84.0,42.25,2,3
2740,502,88.22,51.75,2,4
2741,0,116.04,17.59,2,4
2742,28,106.95,23.05,2,4
2743,144,84.76,30.92,2,4
2744,96,84.73,32.1,2,5
2745,0,80.85,24.02,1,5
2746,0,82.17,22.67,1,5
2747,0,80.83,22.57,1,5
2748,15,85.52,33.09,1,6
2749,0,112.0,20.0,1,6
2750,0,112.0,22.0,1,2
2751,0,112.0,25.0,1,2
2752,0,97.17,38.17,1,2
2753,195,100.29,34.32,1,2
2754,63,83.2,42.9,1,3
2755,223,88.78,37.62,1,3
2756,2985,85.81,71.82,1,3
2757,1042,90.53,42.73,1,3
2758,2905,85.52,77.03,1,4
2759,770,91.62,65.65,1,4
2760,1590,89.56,65.72,1,4
2761,717,104.18,57.3,1,4
2762,513,81.6,40.73,1,5
2763,0,81.77,39.65,1,5
2764,82,80.75,41.78,1,5
2765,2208,85.67,64.43,1,5
2766,0,96.0,21.0,1,6
2767,0,112.0,2.25,1,6
2768,0,112.0,21.0,1,2
2769,0,112.0,18.0,1,2
2770,0,112.0,52.0,1,2
2771,0,112.0,20.8,1,3
2772,0,112.0,20.0,1,3
2773,24,96.64,35.12,1,3
2774,11,91.93,41.9,1,3
2775,234,90.62,52.57,1,4
2776,1225,90.82,64.5,1,4
2777,1019,90.1,42.82,1,4
2778,2478,85.79,64.57,1,4
2779,2386,85.89,64.22,1,5
2780,41,112.79,24.82,1,5
2781,168,88.31,40.2,1,5
2782,96,91.86,38.72,1,5
2783,232,83.85,33.73,1,6
2784,0,80.0,32.37,1,6
2785,21,80.0,34.67,1,6
2786,0,112.0,4.0,1,6
2787,0,112.0,17.0,1,2
2788,0,112.0,22.8,1,2
2789,0,112.0,11.5,1,3
2790,0,112.0,6.75,1,3
2791,1221,94.77,60.92,1,3
2792,1954,90.46,72.22,1,3
2793,1858,82.73,56.18,1,4
2794,0,84.17,25.58,1,4
2795,290,94.55,65.65,1,4
2796,653,95.0,54.7,1,4
2797,1535,85.0,52.22,1,5
2798,1792,88.73,58.32,1,5
2799,714,88.63,39.82,1,5
2800,0,112.0,20.0,1,5
2801,0,112.0,10.75,1,6
2802,0,112.0,23.0,1,6
2803,0,112.0,18.5,1,6
2804,0,112.0,15.0,1,2
2805,0,112.0,58.0,1,2
2806,0,112.0,13.5,1,3
2807,85,96.0,57.88,1,3
2808,1206,91.87,59.75,1,3
2809,2638,89.75,82.55,1,3
2810,1876,88.0,66.13,1,4
2811,10,88.33,33.75,1,4
2812,0,88.17,38.67,1,4
2813,108,84.75,31.56,2,4
2814,344,90.0,33.76,2,5
2815,317,83.26,42.77,2,5
2816,0,81.07,35.78,2,5
2817,1606,84.15,63.48,2,5
2818,2409,86.59,63.85,2,6
2819,0,80.0,43.57,2,6
2820,0,112.0,9.67,3,6
2821,0,112.0,12.0,3,2
2822,0,112.82,42.18,3,2
2823,0,83.4,49.33,3,3
2824,0,84.93,45.73,3,3
2825,0,84.17,48.26,3,3
2826,166,93.78,32.64,3,3
2827,125,82.12,45.93,2,4
2828,46,81.25,57.48,2,4
2829,210,84.87,58.93,2,4
2830,10,90.3,46.7,2,4
2831,79,81.67,50.8,2,5
2832,0,80.6,45.33,2,5
2833,0,89.27,39.37,2,5
2834,0,112.0,18.0,2,5
2835,0,112.0,22.6,2,6
2836,0,112.0,20.6,2,6
2837,0,112.0,19.0,1,1
2838,0,112.0,20.0,1,2
2839,38,86.34,45.68,1,2
2840,31,85.21,47.42,1,2
2841,25,81.02,46.75,1,3
2842,1040,92.71,59.53,1,3
2843,1532,88.0,64.88,1,3
2844,1424,83.05,48.98,1,3
2845,582,88.17,51.07,1,4
2846,0,82.13,51.67,1,4
2847,0,80.67,53.25,1,4
2848,1598,97.91,71.04,1,4
2849,652,83.4,47.38,2,5
2850,0,83.2,50.85,2,5
2851,25,80.0,72.5,2,5
2852,0,87.48,11.6,2,5
2853,0,87.48,20.0,2,6
2854,0,116.5,28.2,2,6
2855,0,112.0,11.0,3,6
2856,0,112.0,22.0,3,2
2857,0,112.0,22.75,3,2
2858,0,112.0,9.25,3,2
2859,0,112.0,45.0,3,2
2860,54,85.24,49.75,3,3
2861,550,86.18,50.72,3,3
2862,871,87.4,59.05,3,3
2863,3259,82.4,78.68,3,4
2864,939,91.0,52.92,3,4
2865,412,82.88,43.78,3,4
2866,65,83.09,43.55,3,4
2867,461,86.86,48.55,3,5
2868,64,84.65,39.42,2,5
2869,51,82.49,40.54,2,5
2870,2403,84.4,66.28,2,5
2871,1604,85.71,62.77,2,6
2872,0,112.0,12.33,2,6
2873,0,112.0,21.0,2,1
2874,0,112.0,24.0,2,2
2875,0,112.0,12.33,2,2
2876,0,112.0,22.0,2,2
2877,141,87.15,58.76,2,2
2878,0,80.53,29.05,2,3
2879,44,83.49,40.08,2,3
2880,1120,83.1,59.08,2,3
2881,943,84.95,47.72,2,3
2882,997,83.95,48.13,2,4
2883,19,81.9,34.02,2,4
2884,0,81.87,42.25,2,4
2885,0,93.22,29.52,2,4
2886,81,87.79,35.49,2,5
2887,0,80.17,41.7,2,5
2888,0,80.27,45.33,2,5
2889,44,80.29,44.63,2,5
2890,0,94.53,29.25,2,6
2891,0,82.11,46.66,2,6
2892,0,112.0,25.0,1,2
2893,0,112.0,23.0,1,2
2894,0,112.0,21.0,1,2
2895,0,112.71,28.29,1,2
2896,0,101.81,30.1,1,3
2897,1176,91.11,57.24,1,3
2898,486,82.78,38.37,1,3
2899,1008,86.33,52.35,1,3
2900,36,83.3,40.36,1,4
2901,25,105.88,21.71,1,4
2902,0,104.77,26.73,1,4
2903,0,80.0,37.29,1,4
2904,0,112.0,7.04,1,5
2905,0,112.0,18.0,1,5
2906,0,112.0,29.5,1,5
2907,0,112.0,19.0,1,5
2908,0,112.0,3.0,1,6
2909,0,112.0,3.5,1,6
2910,0,112.0,6.0,1,6
2911,0,116.0,35.8,1,2
2912,154,91.67,55.87,1,2
2913,28,84.39,42.65,1,2
2914,11,80.37,37.44,1,3
2915,986,99.1,54.57,1,3
2916,1248,89.57,53.37,1,3
2917,1789,86.15,66.08,1,3
2918,34,88.21,45.02,1,4
2919,15,113.78,31.28,1,4
2920,2424,83.7,59.07,1,4
2921,500,96.0,68.5,1,4
2922,1366,94.67,70.28,1,5
2923,1888,85.85,55.1,1,5
2924,239,84.67,48.57,1,5
2925,18,83.31,32.82,1,5
2926,0,81.23,32.15,1,6
2927,0,83.65,46.77,1,6
2928,0,112.0,4.0,2,6
2929,0,112.0,22.5,2,2
2930,160,91.7,60.1,2,2
2931,96,86.69,36.38,2,2
2932,348,82.23,41.97,2,2
2933,327,81.64,25.62,2,3
2934,598,83.74,40.32,2,3
2935,203,85.02,37.33,2,3
2936,227,84.36,42.89,2,3
2937,0,112.0,35.0,2,4
2938,0,112.0,15.5,2,4
2939,0,112.0,18.0,2,4
2940,0,112.0,20.0,1,5
2941,0,112.0,19.8,1,5
2942,2167,92.8,68.55,1,5
2943,1191,107.67,43.23,1,5
2944,10,109.0,43.81,1,6
2945,0,112.0,2.0,1,6
2946,0,112.0,3.0,1,6
2947,0,112.0,52.0,2,2
2948,41,104.73,27.36,2,3
2949,0,104.23,40.86,2,3
2950,12,80.44,46.48,2,3
2951,10,81.13,49.63,1,3
2952,120,84.74,46.9,1,4
2953,31,83.65,50.55,1,4
2954,658,85.96,49.9,1,4
2955,0,82.13,37.95,1,4
2956,53,82.33,48.05,1,5
2957,11,97.5,25.12,1,5
2958,0,112.0,58.0,1,5
2959,0,112.0,22.25,1,6
2960,0,112.0,22.0,1,6
2961,0,112.0,16.33,1,2
2962,0,112.0,12.0,1,2
2963,35,88.62,36.74,1,2
2964,46,83.09,38.07,1,2
2965,10,90.78,27.68,1,3
2966,182,86.4,53.93,1,3
2967,1728,88.9,63.7,1,3
2968,521,87.1,39.58,1,3
2969,2345,87.88,66.23,1,4
2970,1751,87.31,54.62,1,4
2971,2212,85.62,61.6,1,4
2972,438,87.16,40.47,1,4
2973,60,96.77,32.06,1,5
2974,53,89.65,23.37,1,5
2975,12,99.39,19.71,2,5
2976,14,101.85,23.85,2,5
2977,10,80.0,24.65,2,6
2978,420,83.1,49.07,1,6
2979,0,112.0,5.0,1,6
2980,0,112.0,18.5,1,2
2981,0,112.0,28.0,1,2
2982,84,91.08,51.22,1,2
2983,125,93.58,59.28,1,2
2984,83,85.74,51.57,1,3
2985,54,83.37,60.0,1,3
2986,1755,87.11,58.0,1,3
2987,1255,88.0,66.5,1,3
2988,1992,112.0,89.31,1,4
2989,1675,87.68,54.88,1,4
2990,2449,101.33,77.82,1,4
2991,17,83.21,38.0,1,4
2992,0,112.0,29.0,1,5
2993,15,101.33,48.65,1,5
2994,55,87.28,31.53,1,5
2995,49,93.22,40.63,1,6
2996,380,90.67,60.97,1,6
2997,37,90.67,51.56,1,6
2998,0,112.0,22.5,1,2
2999,179,98.53,54.55,1,2
3000,131,87.49,53.38,1,2
3001,182,86.05,51.56,1,2
3002,372,84.23,44.78,1,3
3003,381,81.66,32.5,1,3
3004,221,83.46,34.33,1,3
3005,426,86.4,49.44,1,3
3006,0,112.0,30.0,1,4
3007,0,112.0,33.83,1,4
3008,0,87.38,46.44,1,4
3009,0,80.17,43.0,1,4
3010,1122,83.9,59.92,1,5
3011,35,83.79,37.28,1,5
3012,36,81.28,33.9,1,5
3013,0,80.19,31.07,1,5
3014,217,82.29,44.42,1,6
3015,296,112.0,43.22,1,6
3016,0,112.0,21.0,1,2
3017,0,112.0,22.0,1,2
3018,0,99.2,38.28,1,2
3019,30,85.46,39.4,1,2
3020,12,81.97,30.08,1,3
3021,24,81.36,45.6,1,3
3022,18,80.9,46.87,1,3
3023,1644,92.81,64.0,1,3
3024,177,83.76,47.11,1,4
3025,25,105.14,30.94,1,4
3026,33,97.09,32.42,1,4
3027,1300,89.54,71.8,1,4
3028,165,85.0,46.73,1,5
3029,1657,84.87,60.23,1,5
3030,44,83.75,22.37,1,5
3031,1515,89.79,54.28,1,5
3032,290,82.85,41.78,1,6
3033,21,114.27,22.46,1,6
3034,0,112.0,25.0,1,6
3035,0,112.0,3.0,1,2
3036,0,112.0,5.0,1,2
3037,0,112.0,15.5,1,2
3038,33,112.0,21.26,1,2
3039,12,90.37,45.17,1,3
3040,14,81.88,52.65,1,3
3041,1387,93.81,63.46,1,3
3042,1273,86.06,48.58,1,3
3043,684,83.88,56.18,1,4
3044,546,82.46,51.2,1,4
3045,1074,92.69,55.79,1,4
3046,1283,86.76,48.81,1,4
3047,66,86.4,33.77,1,5
3048,33,80.0,44.18,1,5
3049,16,82.93,39.47,1,5
3050,1460,82.31,59.22,1,5
3051,834,82.23,57.22,1,6
3052,10,81.17,45.9,1,6
3053,0,80.45,46.95,1,6
3054,0,112.0,24.0,1,2
3055,0,112.0,28.75,1,2
3056,98,81.59,48.14,1,3
3057,42,80.84,46.3,1,3
3058,94,82.87,47.63,1,3
3059,966,82.84,59.82,1,3
3060,944,103.51,36.95,1,4
3061,1313,92.1,52.38,1,4
3062,937,92.57,63.83,1,4
3063,1820,81.83,56.57,1,4
3064,460,84.04,51.92,1,5
3065,37,111.35,31.05,1,5
3066,1571,92.85,57.55,1,5
3067,15,115.9,23.48,1,5
3068,0,82.17,22.03,1,6
3069,0,80.5,22.77,1,6
3070,0,80.0,15.5,1,6
3071,0,112.0,18.5,1,2
3072,0,112.0,51.0,1,2
3073,0,112.0,23.75,1,3
3074,0,112.0,21.67,1,3
3075,0,114.0,12.73,1,3
3076,111,92.53,49.68,1,3
3077,11,91.63,42.8,1,4
3078,0,80.8,37.88,1,4
3079,71,94.15,26.9,1,4
3080,81,100.73,33.53,1,4
3081,165,95.88,36.78,1,5
3082,353,95.07,48.97,1,5
3083,368,90.29,59.87,1,5
3084,148,86.72,54.45,1,5
3085,10,101.33,48.33,1,6
3086,0,112.0,2.5,1,6
3087,0,112.0,2.0,1,1
3088,0,112.0,2.0,1,2
3089,0,112.0,52.0,1,2
3090,0,112.0,3.0,1,3
3091,0,112.0,3.0,1,3
3092,0,112.0,4.5,1,3
3093,1785,94.88,63.68,1,3
3094,721,93.21,50.18,1,4
3095,1871,83.25,59.12,1,4
3096,111,81.1,38.82,1,4
3097,10,81.2,36.13,1,4
3098,70,88.25,40.82,1,5
3099,44,89.12,21.75,1,5
3100,30,98.34,28.3,1,5
3101,12,83.31,29.08,1,5
3102,0,80.67,31.05,1,6
3103,0,85.75,26.25,1,6
3104,0,112.0,14.33,1,2
3105,0,112.0,23.0,1,2
3106,0,112.0,22.0,1,2
3107,0,108.97,31.9,1,2
3108,191,91.73,46.65,1,3
3109,1271,85.47,49.37,1,3
3110,740,88.38,47.3,1,3
3111,1315,83.05,48.28,1,3
3112,30,86.24,44.08,1,4
3113,1498,84.92,53.38,1,4
3114,38,80.9,40.62,1,4
3115,0,80.0,39.37,1,4
3116,52,82.44,36.32,1,5
3117,0,80.0,43.63,1,5
3118,0,105.7,17.85,1,5
3119,27,90.48,43.72,1,5
3120,31,83.43,39.39,1,6
3121,12,82.37,43.19,1,6
3122,0,112.0,20.0,1,2
3123,0,106.0,27.89,1,2
3124,21,84.49,41.05,1,2
3125,17,80.28,43.37,1,2
3126,0,84.53,36.18,1,3
3127,84,80.6,52.1,1,3
3128,1847,92.52,60.9,1,3
3129,1783,89.61,64.02,1,3
3130,10,81.6,39.93,1,4
3131,0,81.1,39.53,1,4
3132,54,82.51,41.0,1,4
3133,1416,87.21,57.58,1,4
3134,382,88.0,42.95,1,5
3135,0,82.0,42.23,1,5
3136,26,98.5,30.39,1,5
3137,1767,80.77,61.95,1,5
3138,10,106.43,19.53,1,6
3139,0,87.48,25.0,1,6
3140,0,87.48,27.0,1,6
3141,0,115.0,27.0,1,2
3142,0,112.0,24.5,1,2
3143,0,112.0,40.0,1,2
3144,0,101.33,35.53,1,3
3145,3306,92.8,79.35,1,3
3146,1145,88.77,60.07,1,3
3147,1119,93.17,54.79,1,3
3148,12,86.32,38.72,1,4
3149,0,118.0,25.12,1,4
3150,0,116.14,33.14,1,4
3151,1663,89.79,59.47,1,4
3152,0,80.53,36.7,1,5
3153,0,80.0,45.9,1,5
3154,42,82.53,49.62,1,5
3155,1656,89.4,59.08,1,5
3156,795,89.41,52.35,1,6
3157,0,112.0,18.64,1,6
3158,0,112.0,9.0,1,6
3159,0,112.0,12.0,1,2
3160,81,87.75,40.0,1,2
3161,30,83.09,44.85,1,2
3162,64,88.33,39.93,1,3
3163,12,83.2,43.53,1,3
3164,78,87.41,46.6,1,3
3165,2566,86.96,73.75,1,3
3166,25,86.46,45.89,1,4
3167,0,112.0,19.0,1,4
3168,191,112.0,69.2,1,4
3169,1176,85.72,48.02,1,4
3170,20,93.45,27.83,1,5
3171,0,85.33,40.44,1,5
3172,0,102.4,24.4,1,5
3173,0,112.0,16.0,1,5
3174,0,112.0,20.0,1,6
3175,0,112.0,4.0,1,6
3176,0,112.0,21.0,1,1
3177,0,112.0,20.5,1,2
3178,0,112.0,22.43,1,2
3179,0,112.0,19.5,1,3
3180,449,112.0,82.1,1,3
3181,1892,94.77,72.22,1,3
3182,1321,88.97,50.38,1,3
3183,1248,96.0,80.59,1,4
3184,0,112.0,17.0,1,4
3185,109,107.2,51.07,1,4
3186,326,88.16,36.5,1,4
3187,1417,90.35,59.85,1,5
3188,614,90.63,52.63,1,5
3189,0,93.42,19.07,1,5
3190,22,83.0,26.08,1,5
3191,123,100.81,25.12,1,6
3192,36,96.07,32.02,1,6
3193,0,96.0,30.0,1,6
3194,0,112.0,22.0,1,2
3195,0,115.8,30.6,1,3
3196,44,108.32,15.81,1,3
3197,267,85.88,56.35,1,3
3198,76,92.67,41.75,1,3
3199,22,83.9,41.28,1,4
3200,208,82.0,48.72,1,4
3201,546,90.0,59.2,1,4
3202,103,89.07,54.67,1,4
3203,115,90.56,28.68,1,5
3204,32,89.96,29.83,1,5
3205,10,87.77,25.4,1,5
3206,0,102.93,19.22,1,5
3207,0,111.62,21.06,1,6
3208,0,117.38,16.62,1,6
3209,0,112.0,25.0,1,2
3210,0,112.0,20.0,1,2
3211,0,90.9,37.86,1,2
3212,69,82.83,38.18,1,3
3213,891,86.67,61.93,1,3
3214,4764,86.4,100.55,1,3
3215,1418,88.83,51.88,1,3
3216,25,95.58,22.5,1,4
3217,1336,90.0,56.67,1,4
3218,452,91.77,53.75,1,4
3219,1212,91.0,74.72,1,4
3220,1635,84.45,51.92,1,5
3221,2686,88.0,87.2,1,5
3222,491,104.0,84.09,1,5
3223,0,112.0,3.0,1,5
3224,0,112.0,26.0,1,6
3225,0,112.0,18.5,1,6
3226,0,112.0,33.0,1,2
3227,849,91.86,54.95,1,2
3228,3765,85.65,91.2,1,2
3229,1569,91.14,60.92,1,3
3230,1220,83.12,45.7,1,3
3231,949,85.53,47.95,1,3
3232,0,80.17,33.81,1,3
3233,0,84.03,39.45,1,4
3234,161,90.65,56.57,1,4
3235,34,88.0,36.03,1,4
3236,3220,96.1,80.48,1,4
3237,82,98.18,26.68,1,5
3238,56,87.09,28.05,1,5
3239,74,86.69,21.63,1,5
3240,110,90.07,28.58,1,5
3241,0,83.23,21.46,1,6
3242,0,112.0,23.0,1,6
3243,0,112.0,22.12,1,2
3244,0,94.87,40.08,1,2
3245,121,84.47,42.43,1,2
3246,221,86.78,50.07,1,3
3247,14,89.5,33.31,1,3
3248,1601,90.83,68.07,1,3
3249,949,85.17,66.88,1,3
3250,1385,85.03,53.95,1,4
3251,285,93.4,26.02,1,4
3252,1327,86.8,62.15,1,4
3253,135,85.37,37.83,1,4
3254,93,84.75,44.28,1,5
3255,206,94.06,49.93,1,5
3256,134,109.8,23.58,1,5
3257,1793,84.47,52.77,1,5
3258,636,90.0,62.37,1,6
3259,0,112.0,2.5,2,6
3260,0,112.0,19.0,2,2
3261,0,92.71,40.44,2,2
3262,143,98.65,31.3,2,2
3263,70,109.75,26.8,2,3
3264,72,84.04,38.32,2,3
3265,155,91.86,38.13,2,3
3266,1855,91.81,68.92,2,3
3267,48,105.85,22.71,2,4
3268,1144,85.42,52.58,2,4
3269,1302,94.4,56.33,2,4
3270,1079,93.82,66.72,1,4
3271,2620,94.17,65.82,1,5
3272,662,83.5,50.91,1,5
3273,0,112.0,38.0,1,5
3274,0,112.0,18.0,2,6
3275,0,112.0,18.0,2,6
3276,0,112.0,4.0,2,6
3277,0,112.0,20.0,2,2
3278,0,88.52,47.36,2,2
3279,75,83.62,54.2,2,2
3280,241,88.35,62.18,2,3
3281,183,87.11,49.22,1,3
3282,229,94.53,57.88,1,3
3283,1013,84.32,50.93,1,3
3284,1294,91.68,52.6,1,4
3285,857,103.63,45.2,1,4
3286,1138,83.65,38.87,1,4
3287,913,94.44,50.42,1,4
3288,545,81.08,38.95,1,5
3289,0,84.8,44.22,1,5
3290,0,84.27,45.1,1,5
3291,808,83.05,53.87,1,5
3292,2023,86.4,68.5,1,6
3293,0,112.0,18.0,1,6
3294,0,112.0,2.0,2,6
3295,0,112.0,56.0,2,2
3296,83,89.91,37.07,2,3
3297,230,82.61,54.35,2,3
3298,121,98.74,28.13,2,3
3299,127,83.21,50.92,2,3
3300,16,95.28,29.23,2,4
3301,0,114.0,22.3,2,4
3302,299,95.25,42.94,2,4
3303,193,89.55,41.43,2,4
